,product,price,quantity,sales,date,region
173,pink morsel,$3.00,552,"$1,656.00",2019-07-24,south
174,pink morsel,$3.00,539,"$1,617.00",2019-07-24,east
175,pink morsel,$3.00,546,"$1,638.00",2019-07-24,west
176,pink morsel,$3.00,567,"$1,701.00",2019-07-25,north
177,pink morsel,$3.00,571,"$1,713.00",2019-07-25,south
178,pink morsel,$3.00,519,"$1,557.00",2019-07-25,east
179,pink morsel,$3.00,575,"$1,725.00",2019-07-25,west
180,pink morsel,$3.00,535,"$1,605.00",2019-07-26,north
181,pink morsel,$3.00,590,"$1,770.00",2019-07-26,south
182,pink morsel,$3.00,519,"$1,557.00",2019-07-26,east
183,pink morsel,$3.00,585,"$1,755.00",2019-07-26,west
184,pink morsel,$3.00,579,"$1,737.00",2019-07-27,north
185,pink morsel,$3.00,595,"$1,785.00",2019-07-27,south
186,pink morsel,$3.00,515,"$1,545.00",2019-07-27,east
187,pink morsel,$3.00,520,"$1,560.00",2019-07-27,west
188,pink morsel,$3.00,503,"$1,509.00",2019-07-28,north
189,pink morsel,$3.00,587,"$1,761.00",2019-07-28,south
190,pink morsel,$3.00,517,"$1,551.00",2019-07-28,east
191,pink morsel,$3.00,561,"$1,683.00",2019-07-28,west
192,pink morsel,$3.00,548,"$1,644.00",2019-07-29,north
193,pink morsel,$3.00,536,"$1,608.00",2019-07-29,south
194,pink morsel,$3.00,573,"$1,719.00",2019-07-29,east
195,pink morsel,$3.00,598,"$1,794.00",2019-07-29,west
196,pink morsel,$3.00,588,"$1,764.00",2019-07-30,north
197,pink morsel,$3.00,504,"$1,512.00",2019-07-30,south
198,pink morsel,$3.00,567,"$1,701.00",2019-07-30,east
199,pink morsel,$3.00,599,"$1,797.00",2019-07-30,west
200,pink morsel,$3.00,578,"$1,734.00",2019-07-31,north
201,pink morsel,$3.00,597,"$1,791.00",2019-07-31,south
202,pink morsel,$3.00,587,"$1,761.00",2019-07-31,east
203,pink morsel,$3.00,529,"$1,587.00",2019-07-31,west
204,pink morsel,$3.00,532,"$1,596.00",2019-08-01,north
205,pink morsel,$3.00,514,"$1,542.00",2019-08-01,south
206,pink morsel,$3.00,570,"$1,710.00",2019-08-01,east
207,pink morsel,$3.00,567,"$1,701.00",2019-08-01,west
208,pink morsel,$3.00,549,"$1,647.00",2019-08-02,north
209,pink morsel,$3.00,508,"$1,524.00",2019-08-02,south
210,pink morsel,$3.00,594,"$1,782.00",2019-08-02,east
211,pink morsel,$3.00,572,"$1,716.00",2019-08-02,west
212,pink morsel,$3.00,584,"$1,752.00",2019-08-03,north
213,pink morsel,$3.00,562,"$1,686.00",2019-08-03,south
214,pink morsel,$3.00,588,"$1,764.00",2019-08-03,east
215,pink morsel,$3.00,585,"$1,755.00",2019-08-03,west
216,pink morsel,$3.00,526,"$1,578.00",2019-08-04,north
217,pink morsel,$3.00,513,"$1,539.00",2019-08-04,south
218,pink morsel,$3.00,581,"$1,743.00",2019-08-04,east
219,pink morsel,$3.00,532,"$1,596.00",2019-08-04,west
220,pink morsel,$3.00,502,"$1,506.00",2019-08-05,north
221,pink morsel,$3.00,509,"$1,527.00",2019-08-05,south
222,pink morsel,$3.00,542,"$1,626.00",2019-08-05,east
223,pink morsel,$3.00,510,"$1,530.00",2019-08-05,west
224,pink morsel,$3.00,507,"$1,521.00",2019-08-06,north
225,pink morsel,$3.00,571,"$1,713.00",2019-08-06,south
226,pink morsel,$3.00,587,"$1,761.00",2019-08-06,east
227,pink morsel,$3.00,519,"$1,557.00",2019-08-06,west
228,pink morsel,$3.00,528,"$1,584.00",2019-08-07,north
229,pink morsel,$3.00,588,"$1,764.00",2019-08-07,south
230,pink morsel,$3.00,541,"$1,623.00",2019-08-07,east
231,pink morsel,$3.00,592,"$1,776.00",2019-08-07,west
232,pink morsel,$3.00,583,"$1,749.00",2019-08-08,north
233,pink morsel,$3.00,569,"$1,707.00",2019-08-08,south
234,pink morsel,$3.00,543,"$1,629.00",2019-08-08,east
235,pink morsel,$3.00,591,"$1,773.00",2019-08-08,west
236,pink morsel,$3.00,586,"$1,758.00",2019-08-09,north
237,pink morsel,$3.00,557,"$1,671.00",2019-08-09,south
238,pink morsel,$3.00,553,"$1,659.00",2019-08-09,east
239,pink morsel,$3.00,547,"$1,641.00",2019-08-09,west
240,pink morsel,$3.00,532,"$1,596.00",2019-08-10,north
241,pink morsel,$3.00,542,"$1,626.00",2019-08-10,south
242,pink morsel,$3.00,519,"$1,557.00",2019-08-10,east
243,pink morsel,$3.00,565,"$1,695.00",2019-08-10,west
244,pink morsel,$3.00,553,"$1,659.00",2019-08-11,north
245,pink morsel,$3.00,560,"$1,680.00",2019-08-11,south
246,pink morsel,$3.00,561,"$1,683.00",2019-08-11,east
247,pink morsel,$3.00,564,"$1,692.00",2019-08-11,west
248,pink morsel,$3.00,523,"$1,569.00",2019-08-12,north
249,pink morsel,$3.00,580,"$1,740.00",2019-08-12,south
250,pink morsel,$3.00,550,"$1,650.00",2019-08-12,east
251,pink morsel,$3.00,523,"$1,569.00",2019-08-12,west
252,pink morsel,$3.00,567,"$1,701.00",2019-08-13,north
253,pink morsel,$3.00,559,"$1,677.00",2019-08-13,south
254,pink morsel,$3.00,511,"$1,533.00",2019-08-13,east
255,pink morsel,$3.00,529,"$1,587.00",2019-08-13,west
256,pink morsel,$3.00,571,"$1,713.00",2019-08-14,north
257,pink morsel,$3.00,537,"$1,611.00",2019-08-14,south
258,pink morsel,$3.00,508,"$1,524.00",2019-08-14,east
259,pink morsel,$3.00,575,"$1,725.00",2019-08-14,west
260,pink morsel,$3.00,587,"$1,761.00",2019-08-15,north
261,pink morsel,$3.00,523,"$1,569.00",2019-08-15,south
262,pink morsel,$3.00,556,"$1,668.00",2019-08-15,east
263,pink morsel,$3.00,521,"$1,563.00",2019-08-15,west
264,pink morsel,$3.00,578,"$1,734.00",2019-08-16,north
265,pink morsel,$3.00,508,"$1,524.00",2019-08-16,south
266,pink morsel,$3.00,577,"$1,731.00",2019-08-16,east
267,pink morsel,$3.00,555,"$1,665.00",2019-08-16,west
268,pink morsel,$3.00,570,"$1,710.00",2019-08-17,north
269,pink morsel,$3.00,503,"$1,509.00",2019-08-17,south
270,pink morsel,$3.00,513,"$1,539.00",2019-08-17,east
271,pink morsel,$3.00,511,"$1,533.00",2019-08-17,west
272,pink morsel,$3.00,595,"$1,785.00",2019-08-18,north
273,pink morsel,$3.00,555,"$1,665.00",2019-08-18,south
274,pink morsel,$3.00,574,"$1,722.00",2019-08-18,east
275,pink morsel,$3.00,553,"$1,659.00",2019-08-18,west
276,pink morsel,$3.00,597,"$1,791.00",2019-08-19,north
277,pink morsel,$3.00,560,"$1,680.00",2019-08-19,south
278,pink morsel,$3.00,514,"$1,542.00",2019-08-19,east
279,pink morsel,$3.00,567,"$1,701.00",2019-08-19,west
280,pink morsel,$3.00,557,"$1,671.00",2019-08-20,north
281,pink morsel,$3.00,552,"$1,656.00",2019-08-20,south
282,pink morsel,$3.00,512,"$1,536.00",2019-08-20,east
283,pink morsel,$3.00,600,"$1,800.00",2019-08-20,west
284,pink morsel,$3.00,535,"$1,605.00",2019-08-21,north
285,pink morsel,$3.00,557,"$1,671.00",2019-08-21,south
286,pink morsel,$3.00,530,"$1,590.00",2019-08-21,east
287,pink morsel,$3.00,515,"$1,545.00",2019-08-21,west
288,pink morsel,$3.00,500,"$1,500.00",2019-08-22,north
289,pink morsel,$3.00,593,"$1,779.00",2019-08-22,south
290,pink morsel,$3.00,552,"$1,656.00",2019-08-22,east
291,pink morsel,$3.00,577,"$1,731.00",2019-08-22,west
292,pink morsel,$3.00,538,"$1,614.00",2019-08-23,north
293,pink morsel,$3.00,594,"$1,782.00",2019-08-23,south
294,pink morsel,$3.00,543,"$1,629.00",2019-08-23,east
295,pink morsel,$3.00,545,"$1,635.00",2019-08-23,west
296,pink morsel,$3.00,516,"$1,548.00",2019-08-24,north
297,pink morsel,$3.00,592,"$1,776.00",2019-08-24,south
298,pink morsel,$3.00,581,"$1,743.00",2019-08-24,east
299,pink morsel,$3.00,579,"$1,737.00",2019-08-24,west
300,pink morsel,$3.00,548,"$1,644.00",2019-08-25,north
301,pink morsel,$3.00,542,"$1,626.00",2019-08-25,south
302,pink morsel,$3.00,560,"$1,680.00",2019-08-25,east
303,pink morsel,$3.00,508,"$1,524.00",2019-08-25,west
304,pink morsel,$3.00,505,"$1,515.00",2019-08-26,north
305,pink morsel,$3.00,568,"$1,704.00",2019-08-26,south
306,pink morsel,$3.00,551,"$1,653.00",2019-08-26,east
307,pink morsel,$3.00,518,"$1,554.00",2019-08-26,west
308,pink morsel,$3.00,548,"$1,644.00",2019-08-27,north
309,pink morsel,$3.00,558,"$1,674.00",2019-08-27,south
310,pink morsel,$3.00,555,"$1,665.00",2019-08-27,east
311,pink morsel,$3.00,585,"$1,755.00",2019-08-27,west
312,pink morsel,$3.00,522,"$1,566.00",2019-08-28,north
313,pink morsel,$3.00,553,"$1,659.00",2019-08-28,south
314,pink morsel,$3.00,505,"$1,515.00",2019-08-28,east
315,pink morsel,$3.00,593,"$1,779.00",2019-08-28,west
316,pink morsel,$3.00,524,"$1,572.00",2019-08-29,north
317,pink morsel,$3.00,590,"$1,770.00",2019-08-29,south
318,pink morsel,$3.00,544,"$1,632.00",2019-08-29,east
319,pink morsel,$3.00,559,"$1,677.00",2019-08-29,west
320,pink morsel,$3.00,585,"$1,755.00",2019-08-30,north
321,pink morsel,$3.00,509,"$1,527.00",2019-08-30,south
322,pink morsel,$3.00,541,"$1,623.00",2019-08-30,east
323,pink morsel,$3.00,556,"$1,668.00",2019-08-30,west
324,pink morsel,$3.00,561,"$1,683.00",2019-08-31,north
325,pink morsel,$3.00,566,"$1,698.00",2019-08-31,south
326,pink morsel,$3.00,583,"$1,749.00",2019-08-31,east
327,pink morsel,$3.00,544,"$1,632.00",2019-08-31,west
328,pink morsel,$3.00,595,"$1,785.00",2019-09-01,north
329,pink morsel,$3.00,569,"$1,707.00",2019-09-01,south
330,pink morsel,$3.00,506,"$1,518.00",2019-09-01,east
331,pink morsel,$3.00,521,"$1,563.00",2019-09-01,west
332,pink morsel,$3.00,567,"$1,701.00",2019-09-02,north
333,pink morsel,$3.00,535,"$1,605.00",2019-09-02,south
334,pink morsel,$3.00,532,"$1,596.00",2019-09-02,east
335,pink morsel,$3.00,535,"$1,605.00",2019-09-02,west
336,pink morsel,$3.00,572,"$1,716.00",2019-09-03,north
337,pink morsel,$3.00,523,"$1,569.00",2019-09-03,south
338,pink morsel,$3.00,575,"$1,725.00",2019-09-03,east
339,pink morsel,$3.00,514,"$1,542.00",2019-09-03,west
340,pink morsel,$3.00,564,"$1,692.00",2019-09-04,north
341,pink morsel,$3.00,520,"$1,560.00",2019-09-04,south
342,pink morsel,$3.00,505,"$1,515.00",2019-09-04,east
343,pink morsel,$3.00,551,"$1,653.00",2019-09-04,west
344,pink morsel,$3.00,543,"$1,629.00",2019-09-05,north
345,pink morsel,$3.00,556,"$1,668.00",2019-09-05,south
346,pink morsel,$3.00,566,"$1,698.00",2019-09-05,east
347,pink morsel,$3.00,559,"$1,677.00",2019-09-05,west
348,pink morsel,$3.00,501,"$1,503.00",2019-09-06,north
349,pink morsel,$3.00,592,"$1,776.00",2019-09-06,south
350,pink morsel,$3.00,503,"$1,509.00",2019-09-06,east
351,pink morsel,$3.00,555,"$1,665.00",2019-09-06,west
352,pink morsel,$3.00,561,"$1,683.00",2019-09-07,north
353,pink morsel,$3.00,510,"$1,530.00",2019-09-07,south
354,pink morsel,$3.00,594,"$1,782.00",2019-09-07,east
355,pink morsel,$3.00,528,"$1,584.00",2019-09-07,west
356,pink morsel,$3.00,581,"$1,743.00",2019-09-08,north
357,pink morsel,$3.00,517,"$1,551.00",2019-09-08,south
358,pink morsel,$3.00,540,"$1,620.00",2019-09-08,east
359,pink morsel,$3.00,597,"$1,791.00",2019-09-08,west
360,pink morsel,$3.00,558,"$1,674.00",2019-09-09,north
361,pink morsel,$3.00,599,"$1,797.00",2019-09-09,south
362,pink morsel,$3.00,591,"$1,773.00",2019-09-09,east
363,pink morsel,$3.00,532,"$1,596.00",2019-09-09,west
364,pink morsel,$3.00,539,"$1,617.00",2019-09-10,north
365,pink morsel,$3.00,588,"$1,764.00",2019-09-10,south
366,pink morsel,$3.00,544,"$1,632.00",2019-09-10,east
367,pink morsel,$3.00,502,"$1,506.00",2019-09-10,west
368,pink morsel,$3.00,511,"$1,533.00",2019-09-11,north
369,pink morsel,$3.00,559,"$1,677.00",2019-09-11,south
370,pink morsel,$3.00,582,"$1,746.00",2019-09-11,east
371,pink morsel,$3.00,556,"$1,668.00",2019-09-11,west
372,pink morsel,$3.00,599,"$1,797.00",2019-09-12,north
373,pink morsel,$3.00,515,"$1,545.00",2019-09-12,south
374,pink morsel,$3.00,567,"$1,701.00",2019-09-12,east
375,pink morsel,$3.00,526,"$1,578.00",2019-09-12,west
376,pink morsel,$3.00,542,"$1,626.00",2019-09-13,north
377,pink morsel,$3.00,504,"$1,512.00",2019-09-13,south
378,pink morsel,$3.00,596,"$1,788.00",2019-09-13,east
379,pink morsel,$3.00,557,"$1,671.00",2019-09-13,west
380,pink morsel,$3.00,576,"$1,728.00",2019-09-14,north
381,pink morsel,$3.00,551,"$1,653.00",2019-09-14,south
382,pink morsel,$3.00,548,"$1,644.00",2019-09-14,east
383,pink morsel,$3.00,578,"$1,734.00",2019-09-14,west
384,pink morsel,$3.00,582,"$1,746.00",2019-09-15,north
385,pink morsel,$3.00,508,"$1,524.00",2019-09-15,south
386,pink morsel,$3.00,537,"$1,611.00",2019-09-15,east
387,pink morsel,$3.00,542,"$1,626.00",2019-09-15,west
388,pink morsel,$3.00,556,"$1,668.00",2019-09-16,north
389,pink morsel,$3.00,578,"$1,734.00",2019-09-16,south
390,pink morsel,$3.00,599,"$1,797.00",2019-09-16,east
391,pink morsel,$3.00,575,"$1,725.00",2019-09-16,west
392,pink morsel,$3.00,552,"$1,656.00",2019-09-17,north
393,pink morsel,$3.00,510,"$1,530.00",2019-09-17,south
394,pink morsel,$3.00,565,"$1,695.00",2019-09-17,east
395,pink morsel,$3.00,552,"$1,656.00",2019-09-17,west
396,pink morsel,$3.00,599,"$1,797.00",2019-09-18,north
397,pink morsel,$3.00,505,"$1,515.00",2019-09-18,south
398,pink morsel,$3.00,546,"$1,638.00",2019-09-18,east
399,pink morsel,$3.00,599,"$1,797.00",2019-09-18,west
400,pink morsel,$3.00,600,"$1,800.00",2019-09-19,north
401,pink morsel,$3.00,520,"$1,560.00",2019-09-19,south
402,pink morsel,$3.00,502,"$1,506.00",2019-09-19,east
403,pink morsel,$3.00,527,"$1,581.00",2019-09-19,west
404,pink morsel,$3.00,505,"$1,515.00",2019-09-20,north
405,pink morsel,$3.00,509,"$1,527.00",2019-09-20,south
406,pink morsel,$3.00,586,"$1,758.00",2019-09-20,east
407,pink morsel,$3.00,546,"$1,638.00",2019-09-20,west
408,pink morsel,$3.00,535,"$1,605.00",2019-09-21,north
409,pink morsel,$3.00,572,"$1,716.00",2019-09-21,south
410,pink morsel,$3.00,523,"$1,569.00",2019-09-21,east
411,pink morsel,$3.00,558,"$1,674.00",2019-09-21,west
412,pink morsel,$3.00,544,"$1,632.00",2019-09-22,north
413,pink morsel,$3.00,578,"$1,734.00",2019-09-22,south
414,pink morsel,$3.00,510,"$1,530.00",2019-09-22,east
415,pink morsel,$3.00,563,"$1,689.00",2019-09-22,west
416,pink morsel,$3.00,547,"$1,641.00",2019-09-23,north
417,pink morsel,$3.00,593,"$1,779.00",2019-09-23,south
418,pink morsel,$3.00,553,"$1,659.00",2019-09-23,east
419,pink morsel,$3.00,599,"$1,797.00",2019-09-23,west
420,pink morsel,$3.00,589,"$1,767.00",2019-09-24,north
421,pink morsel,$3.00,585,"$1,755.00",2019-09-24,south
422,pink morsel,$3.00,534,"$1,602.00",2019-09-24,east
423,pink morsel,$3.00,508,"$1,524.00",2019-09-24,west
424,pink morsel,$3.00,598,"$1,794.00",2019-09-25,north
425,pink morsel,$3.00,542,"$1,626.00",2019-09-25,south
426,pink morsel,$3.00,539,"$1,617.00",2019-09-25,east
427,pink morsel,$3.00,591,"$1,773.00",2019-09-25,west
428,pink morsel,$3.00,573,"$1,719.00",2019-09-26,north
429,pink morsel,$3.00,503,"$1,509.00",2019-09-26,south
430,pink morsel,$3.00,562,"$1,686.00",2019-09-26,east
431,pink morsel,$3.00,556,"$1,668.00",2019-09-26,west
432,pink morsel,$3.00,577,"$1,731.00",2019-09-27,north
433,pink morsel,$3.00,530,"$1,590.00",2019-09-27,south
434,pink morsel,$3.00,576,"$1,728.00",2019-09-27,east
435,pink morsel,$3.00,574,"$1,722.00",2019-09-27,west
436,pink morsel,$3.00,516,"$1,548.00",2019-09-28,north
437,pink morsel,$3.00,533,"$1,599.00",2019-09-28,south
438,pink morsel,$3.00,535,"$1,605.00",2019-09-28,east
439,pink morsel,$3.00,557,"$1,671.00",2019-09-28,west
440,pink morsel,$3.00,504,"$1,512.00",2019-09-29,north
441,pink morsel,$3.00,550,"$1,650.00",2019-09-29,south
442,pink morsel,$3.00,538,"$1,614.00",2019-09-29,east
443,pink morsel,$3.00,558,"$1,674.00",2019-09-29,west
444,pink morsel,$3.00,546,"$1,638.00",2019-09-30,north
445,pink morsel,$3.00,577,"$1,731.00",2019-09-30,south
446,pink morsel,$3.00,572,"$1,716.00",2019-09-30,east
447,pink morsel,$3.00,522,"$1,566.00",2019-09-30,west
448,pink morsel,$3.00,569,"$1,707.00",2019-10-01,north
449,pink morsel,$3.00,518,"$1,554.00",2019-10-01,south
450,pink morsel,$3.00,544,"$1,632.00",2019-10-01,east
451,pink morsel,$3.00,528,"$1,584.00",2019-10-01,west
452,pink morsel,$3.00,551,"$1,653.00",2019-10-02,north
453,pink morsel,$3.00,590,"$1,770.00",2019-10-02,south
454,pink morsel,$3.00,586,"$1,758.00",2019-10-02,east
455,pink morsel,$3.00,523,"$1,569.00",2019-10-02,west
456,pink morsel,$3.00,599,"$1,797.00",2019-10-03,north
457,pink morsel,$3.00,517,"$1,551.00",2019-10-03,south
458,pink morsel,$3.00,559,"$1,677.00",2019-10-03,east
459,pink morsel,$3.00,533,"$1,599.00",2019-10-03,west
460,pink morsel,$3.00,504,"$1,512.00",2019-10-04,north
461,pink morsel,$3.00,545,"$1,635.00",2019-10-04,south
462,pink morsel,$3.00,583,"$1,749.00",2019-10-04,east
463,pink morsel,$3.00,563,"$1,689.00",2019-10-04,west
464,pink morsel,$3.00,538,"$1,614.00",2019-10-05,north
465,pink morsel,$3.00,509,"$1,527.00",2019-10-05,south
466,pink morsel,$3.00,507,"$1,521.00",2019-10-05,east
467,pink morsel,$3.00,575,"$1,725.00",2019-10-05,west
468,pink morsel,$3.00,529,"$1,587.00",2019-10-06,north
469,pink morsel,$3.00,567,"$1,701.00",2019-10-06,south
470,pink morsel,$3.00,522,"$1,566.00",2019-10-06,east
471,pink morsel,$3.00,584,"$1,752.00",2019-10-06,west
472,pink morsel,$3.00,556,"$1,668.00",2019-10-07,north
473,pink morsel,$3.00,562,"$1,686.00",2019-10-07,south
474,pink morsel,$3.00,537,"$1,611.00",2019-10-07,east
475,pink morsel,$3.00,523,"$1,569.00",2019-10-07,west
476,pink morsel,$3.00,533,"$1,599.00",2019-10-08,north
477,pink morsel,$3.00,513,"$1,539.00",2019-10-08,south
478,pink morsel,$3.00,537,"$1,611.00",2019-10-08,east
479,pink morsel,$3.00,535,"$1,605.00",2019-10-08,west
480,pink morsel,$3.00,560,"$1,680.00",2019-10-09,north
481,pink morsel,$3.00,568,"$1,704.00",2019-10-09,south
482,pink morsel,$3.00,563,"$1,689.00",2019-10-09,east
483,pink morsel,$3.00,548,"$1,644.00",2019-10-09,west
484,pink morsel,$3.00,567,"$1,701.00",2019-10-10,north
485,pink morsel,$3.00,520,"$1,560.00",2019-10-10,south
486,pink morsel,$3.00,597,"$1,791.00",2019-10-10,east
487,pink morsel,$3.00,566,"$1,698.00",2019-10-10,west
488,pink morsel,$3.00,513,"$1,539.00",2019-10-11,north
489,pink morsel,$3.00,514,"$1,542.00",2019-10-11,south
490,pink morsel,$3.00,568,"$1,704.00",2019-10-11,east
491,pink morsel,$3.00,576,"$1,728.00",2019-10-11,west
492,pink morsel,$3.00,530,"$1,590.00",2019-10-12,north
493,pink morsel,$3.00,581,"$1,743.00",2019-10-12,south
494,pink morsel,$3.00,523,"$1,569.00",2019-10-12,east
495,pink morsel,$3.00,574,"$1,722.00",2019-10-12,west
496,pink morsel,$3.00,515,"$1,545.00",2019-10-13,north
497,pink morsel,$3.00,511,"$1,533.00",2019-10-13,south
498,pink morsel,$3.00,558,"$1,674.00",2019-10-13,east
499,pink morsel,$3.00,568,"$1,704.00",2019-10-13,west
500,pink morsel,$3.00,508,"$1,524.00",2019-10-14,north
501,pink morsel,$3.00,526,"$1,578.00",2019-10-14,south
502,pink morsel,$3.00,564,"$1,692.00",2019-10-14,east
503,pink morsel,$3.00,545,"$1,635.00",2019-10-14,west
504,pink morsel,$3.00,594,"$1,782.00",2019-10-15,north
505,pink morsel,$3.00,529,"$1,587.00",2019-10-15,south
506,pink morsel,$3.00,546,"$1,638.00",2019-10-15,east
507,pink morsel,$3.00,584,"$1,752.00",2019-10-15,west
508,pink morsel,$3.00,514,"$1,542.00",2019-10-16,north
509,pink morsel,$3.00,536,"$1,608.00",2019-10-16,south
510,pink morsel,$3.00,561,"$1,683.00",2019-10-16,east
511,pink morsel,$3.00,532,"$1,596.00",2019-10-16,west
512,pink morsel,$3.00,509,"$1,527.00",2019-10-17,north
513,pink morsel,$3.00,579,"$1,737.00",2019-10-17,south
514,pink morsel,$3.00,557,"$1,671.00",2019-10-17,east
515,pink morsel,$3.00,554,"$1,662.00",2019-10-17,west
516,pink morsel,$3.00,506,"$1,518.00",2019-10-18,north
517,pink morsel,$3.00,582,"$1,746.00",2019-10-18,south
518,pink morsel,$3.00,530,"$1,590.00",2019-10-18,east
519,pink morsel,$3.00,570,"$1,710.00",2019-10-18,west
520,pink morsel,$3.00,549,"$1,647.00",2019-10-19,north
521,pink morsel,$3.00,579,"$1,737.00",2019-10-19,south
522,pink morsel,$3.00,587,"$1,761.00",2019-10-19,east
523,pink morsel,$3.00,529,"$1,587.00",2019-10-19,west
524,pink morsel,$3.00,567,"$1,701.00",2019-10-20,north
525,pink morsel,$3.00,508,"$1,524.00",2019-10-20,south
526,pink morsel,$3.00,559,"$1,677.00",2019-10-20,east
527,pink morsel,$3.00,575,"$1,725.00",2019-10-20,west
528,pink morsel,$3.00,551,"$1,653.00",2019-10-21,north
529,pink morsel,$3.00,562,"$1,686.00",2019-10-21,south
530,pink morsel,$3.00,566,"$1,698.00",2019-10-21,east
531,pink morsel,$3.00,520,"$1,560.00",2019-10-21,west
532,pink morsel,$3.00,505,"$1,515.00",2019-10-22,north
533,pink morsel,$3.00,578,"$1,734.00",2019-10-22,south
534,pink morsel,$3.00,517,"$1,551.00",2019-10-22,east
535,pink morsel,$3.00,571,"$1,713.00",2019-10-22,west
536,pink morsel,$3.00,586,"$1,758.00",2019-10-23,north
537,pink morsel,$3.00,548,"$1,644.00",2019-10-23,south
538,pink morsel,$3.00,586,"$1,758.00",2019-10-23,east
539,pink morsel,$3.00,547,"$1,641.00",2019-10-23,west
540,pink morsel,$3.00,539,"$1,617.00",2019-10-24,north
541,pink morsel,$3.00,537,"$1,611.00",2019-10-24,south
542,pink morsel,$3.00,596,"$1,788.00",2019-10-24,east
543,pink morsel,$3.00,534,"$1,602.00",2019-10-24,west
544,pink morsel,$3.00,546,"$1,638.00",2019-10-25,north
545,pink morsel,$3.00,540,"$1,620.00",2019-10-25,south
546,pink morsel,$3.00,555,"$1,665.00",2019-10-25,east
547,pink morsel,$3.00,500,"$1,500.00",2019-10-25,west
548,pink morsel,$3.00,557,"$1,671.00",2019-10-26,north
549,pink morsel,$3.00,522,"$1,566.00",2019-10-26,south
550,pink morsel,$3.00,580,"$1,740.00",2019-10-26,east
551,pink morsel,$3.00,533,"$1,599.00",2019-10-26,west
552,pink morsel,$3.00,570,"$1,710.00",2019-10-27,north
553,pink morsel,$3.00,556,"$1,668.00",2019-10-27,south
554,pink morsel,$3.00,580,"$1,740.00",2019-10-27,east
555,pink morsel,$3.00,566,"$1,698.00",2019-10-27,west
556,pink morsel,$3.00,501,"$1,503.00",2019-10-28,north
557,pink morsel,$3.00,563,"$1,689.00",2019-10-28,south
558,pink morsel,$3.00,542,"$1,626.00",2019-10-28,east
559,pink morsel,$3.00,558,"$1,674.00",2019-10-28,west
